Day,Ad Creative Name,Spend,Impressions,CPM,Clicks,CTR,CPC,Shares,Comment,Post Reaction,Video Views
5/12/2021,O-I Glass 2021-04-15-e70729eb532f59c2dec165da9522eef6,0.88,17,51.76,0,0,0,0,0,0,4
5/12/2021,O-I Glass 2021-04-27-47691386c471ce0efc227e10e47c4f48,0.43,35,12.29,0,0,0,0,0,0,0
5/12/2021,O-I Glass 2021-04-27-5a61c5c13fbac54a76337756e30b757e,0.42,88,4.77,2,0.0114,0.42,0,0,1,16
5/12/2021,O-I Glass 2021-04-27-6d2520b2ba24e01e07b481b0ef9d23fa,12.03,817,14.72,11,0.0135,1.09,0,0,0,329
5/12/2021,O-I Glass 2021-04-27-ba66f19eca826fd77b12332da8bea71f,0.01,1,10,0,0,0,0,0,0,0
5/12/2021,O-I Glass 2021-04-27-e44a89f9adba3aa3f4214ab847a00d18,0,1,0,0,0,0,0,0,0,0
5/12/2021,Scratch all the complicated packaging options. You can be confident knowing glass is made from just 2021-04-19-68f91cfbd54968e067dc4ff60d0798b9,0,4,0,0,0,0,0,0,0,2
5/12/2021,Scratch all the complicated packaging options. You can be confident knowing glass is made from just 2021-05-12-30912cdc89d679ab99bb3f3af3cee1a1,217.83,95980,2.27,106,0,0,1,0,14,5277
5/12/2021,Screenshot to find out which glass bottle of beer it’s time for! #chooseglass 2021-03-05-f6369c3e4f0af8e37044640a914e4ffb,297.53,120143,2.48,610,0,0,7,3,30,10474
5/12/2021,The New Catalyst Collection from O-I 2021-03-31-205182265275cad4cb016d163d88b829,0.81,356,2.28,0,0,0,0,0,0,0
5/12/2021,The New Catalyst Collection from O-I 2021-03-31-319fe895cd0a147a245d3f91af5a78f0,1.73,745,2.32,1,0.0013,1.73,0,0,0,0
5/12/2021,The New Catalyst Collection from O-I 2021-03-31-3c5923431a9069791451eb2524fab2d6,1.91,786,2.43,0,0,0,0,0,0,0
5/12/2021,The New Catalyst Collection from O-I 2021-04-05-2c5a6e2d33c7c092f792ffc1c5acce14,4.88,2104,2.32,1,0,0,0,0,1,0
5/12/2021,The New Catalyst Collection from O-I 2021-04-05-5743346148e7490db7a82409904fdbab,148.48,60528,2.45,53,0.0005,5.12,0,0,0,0
5/12/2021,The New Catalyst Collection from O-I 2021-04-05-5951fd83d55d40ad4fecf32214e21450,1.99,850,2.34,1,0,0,0,0,1,0
5/12/2021,The New Catalyst Collection from O-I 2021-04-05-76dca8d077abae7b9d05c8497f5b8f30,260.36,108807,2.39,119,0.0006,3.83,0,0,1,0
5/12/2021,The New Catalyst Collection from O-I 2021-04-05-aa874eacd27d2853db98ed132da5bbc6,5.01,2152,2.33,3,0.0014,1.67,0,0,0,0
5/12/2021,The New Catalyst Collection from O-I 2021-04-05-ea48c9697f28b0f31888cbdaf8e4c2dd,428.03,183133,2.34,155,0.0005,4.46,0,0,2,0
5/12/2021,The New Catalyst Collection from O-I 2021-04-08-79ec8a805721590f7957140fd83ac682,484.97,208539,2.33,219,0.0006,3.94,0,0,4,7778
5/12/2021,The New Catalyst Collection from O-I 2021-04-09-7be359f371b33adc11a2ba7a206c9938,17.18,7310,4.62,16,0.0039,3.36,0,0,1,273
5/12/2021,The New Catalyst Collection from O-I 2021-04-09-b5f14c15cae114df83495128bbdc4d42,51.13,20934,2.44,25,0.0007,3.41,0,0,0,677
5/12/2021,The New Catalyst Collection from O-I 2021-04-27-cfa16acbc56d01660a71991f2bb9dfb5,2.1,913,2.3,0,0,0,0,0,0,0
5/12/2021,The New Catalyst Collection from O-I 2021-04-27-ede2bbd1a84d80dfb614b9e3d698fc84,1.8,787,2.29,0,0,0,0,0,0,0
5/12/2021,The results are in. Glass bottles are predicted to be be the #1 pick this season! 🍻 🏈 #chooseglass 2021-05-03-5ed3372cd63a1ce2d2acba25e0fd1110,0.01,2,5,0,0,0,0,0,0,0
5/12/2021,There’s no better way to take ‘unwinding’ up a notch than pairing it with a glass bottled beverage. 2021-05-10-7417d168b2110bcdd554bb2d3bb1c50a,1813.27,475415,3.81,4169,0,604.42,4,13,60,259493
5/12/2021,"Through and through, glass has always been a packaging option you can depend on. #chooseglass 2021-03-05-6a675af1d959d7b7cabb3730de447bc7",1229.99,527218,2.33,1045,0,1229.99,4,5,161,31631
5/12/2021,When you #chooseglass it’ll always be a winning pick! #DraftDay 2021-04-26-7d0a7fe1af07c840a923d10620f2653d,0,1,0,0,0,0,0,0,0,0
5/12/2021,"When you drink a craft beer out of glass packaging, you immerse yourself in the brewer’s unique sto 2021-04-30-d50162dcc95e5980c449c74add37b657",0.01,4,2.5,0,0,0,0,0,0,2
5/12/2021,"With only 4 ingredients, you can trust glass is made pure and simple! #chooseglass 2021-04-19-b214ef316913e29fac79392f8a644b64",0.01,1,10,0,0,0,0,0,0,0
5/13/2021,Are you ready to join #teamglass? Help save the world one infinitely recyclable glass bottle at a t 2021-03-05-b174e7bb2aef948e27b4c004a41a7f41,371.47,171831,2.16,173,0,0,3,1,40,0
5/13/2021,Bottles of beer are always our #1 draft pick. 😏 🍻 🏈 #draftday #chooseglass 2021-05-03-e97c02d316dbaa7d6aedee0d84012408,0.01,2,5,1,0,0,0,0,1,0
5/13/2021,Create a Story With Glass 2021-05-12-52acc14564fa8d187f6a3d33d8266e87,377.79,176556,2.14,403,0.0005,4.24,0,0,35,15508
5/13/2021,Did you know that glass bottle you’re drinking out of is made partly from recycled glass? It’s a re 2021-04-29-d5ab97c4e08cc1ce88a1ef361b8f65ac,1.95,350,5.57,16,0,0,0,0,2,121
5/13/2021,"Glass has been around longer than Lady Liberty! If you keep recycling, your glass can live on way b 2021-05-03-2819dfd9047df158385b5cf99927b1af",549.82,259677,2.12,891,0,0,10,2,153,0
5/13/2021,Glass is the best choice when it comes to reusability and recyclability! #chooseglass 2021-05-10-0b933a80ba1e54d56070b218ac931846,0,3,0,0,0,0,0,0,0,1
5/13/2021,Glass is the best choice when it comes to reusability and recyclability! #chooseglass 2021-05-10-f6ce44dac068e9b82b19dadd0eb6cd10,0.01,9,1.11,0,0,0,0,0,0,3
5/13/2021,Glass packaging is infinitely recyclable. Ever wonder if a piece from your collection could possibl 2021-04-19-dbac70eb3040e88751666e9f83d93318,0,2,0,0,0,0,0,0,0,0
5/13/2021,"Grab a mitt and catch your favorite bottled beverage this season!
#chooseglass 2021-04-26-3fadc84ce1db949b1a66a304022fe50e",315.63,143406,2.2,145,0,315.63,1,1,79,0
5/13/2021,Making the Earth happier is as simple as making glass packaging your first choice! 🌎#EarthDay 2021-04-19-238a118ec142de22c0e7904b53593f24,0,10,0,0,0,0,0,0,0,0
5/13/2021,Scratch all the complicated packaging options. You can be confident knowing glass is made from just 2021-05-12-30912cdc89d679ab99bb3f3af3cee1a1,535.05,211597,2.53,268,0,0,0,0,32,12045
5/13/2021,Screenshot to find out which glass bottle of beer it’s time for! #chooseglass 2021-03-05-f6369c3e4f0af8e37044640a914e4ffb,81.91,37215,2.2,152,0,0,1,0,7,2715
5/13/2021,There’s no better way to take ‘unwinding’ up a notch than pairing it with a glass bottled beverage. 2021-05-10-7417d168b2110bcdd554bb2d3bb1c50a,1842.33,457550,4.03,3783,0,460.58,3,5,69,242536
5/13/2021,"Through and through, glass has always been a packaging option you can depend on. #chooseglass 2021-03-05-6a675af1d959d7b7cabb3730de447bc7",1215.3,498487,2.44,829,0,0,4,2,207,28750
5/13/2021,"When you drink a craft beer out of glass packaging, you immerse yourself in the brewer’s unique sto 2021-04-30-d50162dcc95e5980c449c74add37b657",0,3,0,0,0,0,0,0,0,0
5/14/2021,Are you ready to join #teamglass? Help save the world one infinitely recyclable glass bottle at a t 2021-03-05-b174e7bb2aef948e27b4c004a41a7f41,362.63,165823,2.19,135,0,181.32,1,1,20,0
5/14/2021,Create a Story With Glass 2021-05-12-52acc14564fa8d187f6a3d33d8266e87,324.28,141747,2.29,338,0.0005,4.38,0,0,27,12376
5/14/2021,Did you know that glass bottle you’re drinking out of is made partly from recycled glass? It’s a re 2021-04-29-d5ab97c4e08cc1ce88a1ef361b8f65ac,0.38,51,7.45,3,0,0,0,0,0,11
5/14/2021,Did you know that glass bottle you’re using could've been recycled since Ancient Egypt? Maybe even  2021-05-10-85e622a9d22de333107aea55137d29fc,0,2,0,0,0,0,0,0,0,0
5/14/2021,"Glass has been around longer than Lady Liberty! If you keep recycling, your glass can live on way b 2021-05-03-2819dfd9047df158385b5cf99927b1af",546.49,250038,2.19,776,0,0,9,6,154,0
5/14/2021,"Glass has been around since Ancient Egypt! If we continue choosing and recycling glass, those same  2021-05-10-cb16bc32a98b7a07601c5de3d8a1bd1b",0.02,1,20,0,0,0,0,0,0,0
5/14/2021,Glass is the best choice when it comes to reusability and recyclability! #chooseglass 2021-05-10-0b933a80ba1e54d56070b218ac931846,0.01,3,3.33,0,0,0,0,0,0,0
5/14/2021,Glass is the best choice when it comes to reusability and recyclability! #chooseglass 2021-05-10-f6ce44dac068e9b82b19dadd0eb6cd10,0.03,6,5,0,0,0,0,0,0,1
5/14/2021,"Grab a mitt and catch your favorite bottled beverage this season!
#chooseglass 2021-04-26-3fadc84ce1db949b1a66a304022fe50e",302.08,136682,2.21,109,0,302.08,2,1,97,0
5/14/2021,Making the Earth happier is as simple as making glass packaging your first choice! 🌎#EarthDay 2021-04-19-238a118ec142de22c0e7904b53593f24,0,2,0,0,0,0,0,0,0,0
5/14/2021,Reserve Your Spot Now 2021-05-14-2a6b97d65efd1648b4de6788b7ecf486,24.31,9179,2.65,8,0.0004,6.08,0,0,0,0
5/14/2021,Reserve Your Spot Now 2021-05-14-94a23800616732b28b8039945195ed8c,23.05,12035,1.92,10,0.0003,5.76,0,0,1,0
5/14/2021,Reserve Your Spot Now 2021-05-14-b4a29471a2c22c82d1ac1018cae8b3ca,25.08,8351,3,8,0.0005,6.27,0,0,0,0
5/14/2021,Scratch all the complicated packaging options. You can be confident knowing glass is made from just 2021-05-12-30912cdc89d679ab99bb3f3af3cee1a1,540.73,206258,2.62,244,0,0,0,0,51,12967
5/14/2021,Screenshot to find out which glass bottle of beer it’s time for! #chooseglass 2021-03-05-f6369c3e4f0af8e37044640a914e4ffb,133.88,56937,2.35,240,0,0,3,0,13,4415
5/14/2021,There’s no better way to take ‘unwinding’ up a notch than pairing it with a glass bottled beverage. 2021-05-10-7417d168b2110bcdd554bb2d3bb1c50a,1790.89,420171,4.26,3384,0,1790.89,1,3,60,219952
5/14/2021,"Through and through, glass has always been a packaging option you can depend on. #chooseglass 2021-03-05-6a675af1d959d7b7cabb3730de447bc7",1197.08,476417,2.51,706,0,598.54,6,1,198,27421
5/14/2021,"When you drink a craft beer out of glass packaging, you immerse yourself in the brewer’s unique sto 2021-04-30-d50162dcc95e5980c449c74add37b657",0.01,2,5,0,0,0,0,0,0,1
5/15/2021,Are you ready to join #teamglass? Help save the world one infinitely recyclable glass bottle at a t 2021-03-05-b174e7bb2aef948e27b4c004a41a7f41,388.63,170725,2.28,161,0,388.63,0,0,15,0
5/15/2021,Create a Story With Glass 2021-05-12-52acc14564fa8d187f6a3d33d8266e87,311.03,128524,2.42,339,0.0005,4.86,0,0,21,10786
5/15/2021,"Glass has been around longer than Lady Liberty! If you keep recycling, your glass can live on way b 2021-05-03-2819dfd9047df158385b5cf99927b1af",573.69,255732,2.24,1019,0,0,10,2,120,0
5/15/2021,"Glass has been around since Ancient Egypt! If we continue choosing and recycling glass, those same  2021-05-10-cb16bc32a98b7a07601c5de3d8a1bd1b",0.01,4,2.5,0,0,0,0,0,0,0
5/15/2021,Glass is the best choice when it comes to reusability and recyclability! #chooseglass 2021-05-10-0b933a80ba1e54d56070b218ac931846,0,2,0,0,0,0,0,0,0,0
5/15/2021,Glass is the best choice when it comes to reusability and recyclability! #chooseglass 2021-05-10-f6ce44dac068e9b82b19dadd0eb6cd10,0.02,11,1.82,0,0,0,0,0,0,5
5/15/2021,"Grab a mitt and catch your favorite bottled beverage this season!
#chooseglass 2021-04-26-3fadc84ce1db949b1a66a304022fe50e",323.1,138662,2.33,167,0,323.1,2,2,46,0
5/15/2021,Making the Earth happier is as simple as making glass packaging your first choice! 🌎#EarthDay 2021-04-19-238a118ec142de22c0e7904b53593f24,0,5,0,0,0,0,0,0,0,0
5/15/2021,Reserve Your Spot Now 2021-05-14-2a6b97d65efd1648b4de6788b7ecf486,86.96,30372,2.86,34,0.0005,5.44,0,0,2,0
5/15/2021,Reserve Your Spot Now 2021-05-14-94a23800616732b28b8039945195ed8c,92.44,48192,1.92,28,0.0003,6.6,0,0,0,0
5/15/2021,Reserve Your Spot Now 2021-05-14-b4a29471a2c22c82d1ac1018cae8b3ca,86.72,27016,3.21,33,0.0006,5.78,0,0,1,0
5/15/2021,Scratch all the complicated packaging options. You can be confident knowing glass is made from just 2021-05-12-30912cdc89d679ab99bb3f3af3cee1a1,562.08,199654,2.82,282,0,0,0,0,26,11738
5/15/2021,Screenshot to find out which glass bottle of beer it’s time for! #chooseglass 2021-03-05-f6369c3e4f0af8e37044640a914e4ffb,174.69,70901,2.46,332,0,174.69,2,0,7,5251
5/15/2021,There’s no better way to take ‘unwinding’ up a notch than pairing it with a glass bottled beverage. 2021-05-10-7417d168b2110bcdd554bb2d3bb1c50a,1961.72,448711,4.37,3445,0,0,5,8,75,236321
5/15/2021,"Through and through, glass has always been a packaging option you can depend on. #chooseglass 2021-03-05-6a675af1d959d7b7cabb3730de447bc7",1257.37,480115,2.62,867,0,0,3,7,100,26406
5/15/2021,"When you drink a craft beer out of glass packaging, you immerse yourself in the brewer’s unique sto 2021-04-30-d50162dcc95e5980c449c74add37b657",0,1,0,0,0,0,0,0,0,0
5/16/2021,Are you ready to join #teamglass? Help save the world one infinitely recyclable glass bottle at a t 2021-03-05-b174e7bb2aef948e27b4c004a41a7f41,371.09,177636,2.09,198,0,0,2,1,15,0
5/16/2021,Bottles of beer are always our #1 draft pick. 😏 🍻 🏈 #draftday #chooseglass 2021-05-03-e97c02d316dbaa7d6aedee0d84012408,0,1,0,0,0,0,0,0,0,0
5/16/2021,Create a Story With Glass 2021-05-12-52acc14564fa8d187f6a3d33d8266e87,260.71,113876,2.29,292,0.0007,3.3,0,0,26,10994
5/16/2021,Did you know that glass bottle you’re using could've been recycled since Ancient Egypt? Maybe even  2021-05-10-85e622a9d22de333107aea55137d29fc,0.01,1,10,1,0,0,0,0,1,0
5/16/2021,"Glass has been around longer than Lady Liberty! If you keep recycling, your glass can live on way b 2021-05-03-2819dfd9047df158385b5cf99927b1af",596.68,280586,2.13,1486,0,596.68,18,2,104,0
5/16/2021,"Glass has been around since Ancient Egypt! If we continue choosing and recycling glass, those same  2021-05-10-cb16bc32a98b7a07601c5de3d8a1bd1b",0.01,1,10,0,0,0,0,0,0,0
5/16/2021,Glass is the best choice when it comes to reusability and recyclability! #chooseglass 2021-05-10-0b933a80ba1e54d56070b218ac931846,0.02,5,4,0,0,0,0,0,0,3
5/16/2021,Glass is the best choice when it comes to reusability and recyclability! #chooseglass 2021-05-10-f6ce44dac068e9b82b19dadd0eb6cd10,0.01,7,1.43,0,0,0,0,0,0,2
5/16/2021,"Grab a mitt and catch your favorite bottled beverage this season!
#chooseglass 2021-04-26-3fadc84ce1db949b1a66a304022fe50e",328.19,149991,2.19,159,0,0,3,0,56,0
5/16/2021,Making the Earth happier is as simple as making glass packaging your first choice! 🌎#EarthDay 2021-04-19-238a118ec142de22c0e7904b53593f24,0,1,0,0,0,0,0,0,0,0
5/16/2021,Reserve Your Spot Now 2021-05-14-2a6b97d65efd1648b4de6788b7ecf486,91.71,31055,2.95,32,0.0005,5.73,0,0,0,0
5/16/2021,Reserve Your Spot Now 2021-05-14-94a23800616732b28b8039945195ed8c,92.8,51624,1.8,34,0.0003,7.14,0,0,4,0
5/16/2021,Reserve Your Spot Now 2021-05-14-b4a29471a2c22c82d1ac1018cae8b3ca,90.64,26773,3.39,26,0.0003,10.07,0,0,1,0
5/16/2021,Scratch all the complicated packaging options. You can be confident knowing glass is made from just 2021-05-12-30912cdc89d679ab99bb3f3af3cee1a1,562.62,208655,2.7,343,0,0,0,0,11,12312
5/16/2021,Screenshot to find out which glass bottle of beer it’s time for! #chooseglass 2021-03-05-f6369c3e4f0af8e37044640a914e4ffb,222.93,98041,2.27,517,0,111.46,1,0,8,7603
5/16/2021,Slide over all the misconceptions that you have to enjoy a mimosa from a glass – just enjoy it stra 2021-05-10-12356dc10dc7bab3113a43fdce3dddc3,0.03,25,1.2,1,0,0,0,0,1,6
5/16/2021,There’s no better way to take ‘unwinding’ up a notch than pairing it with a glass bottled beverage. 2021-05-10-7417d168b2110bcdd554bb2d3bb1c50a,1993.8,500071,3.99,3582,0,498.45,3,3,84,256341
5/16/2021,"Through and through, glass has always been a packaging option you can depend on. #chooseglass 2021-03-05-6a675af1d959d7b7cabb3730de447bc7",1264.4,518125,2.44,982,0,632.2,3,6,67,28849
5/16/2021,"When you drink a craft beer out of glass packaging, you immerse yourself in the brewer’s unique sto 2021-04-30-d50162dcc95e5980c449c74add37b657",0,1,0,0,0,0,0,0,0,1
5/17/2021,Are you ready to join #teamglass? Help save the world one infinitely recyclable glass bottle at a t 2021-03-05-b174e7bb2aef948e27b4c004a41a7f41,187.45,96277,1.95,128,0,0,0,0,10,0
5/17/2021,Create a Story With Glass 2021-05-12-52acc14564fa8d187f6a3d33d8266e87,244.71,112668,2.17,332,0.0006,3.4,1,0,23,11481
5/17/2021,"Glass has been around longer than Lady Liberty! If you keep recycling, your glass can live on way b 2021-05-03-2819dfd9047df158385b5cf99927b1af",306.16,156258,1.96,743,0,0,8,4,51,0
5/17/2021,"Glass has been around since Ancient Egypt! If we continue choosing and recycling glass, those same  2021-05-10-cb16bc32a98b7a07601c5de3d8a1bd1b",0,1,0,0,0,0,0,0,0,0
5/17/2021,Glass is the best choice when it comes to reusability and recyclability! #chooseglass 2021-05-10-f6ce44dac068e9b82b19dadd0eb6cd10,0.03,12,2.5,0,0,0,0,0,0,5
5/17/2021,"Grab a mitt and catch your favorite bottled beverage this season!
#chooseglass 2021-04-26-3fadc84ce1db949b1a66a304022fe50e",282.81,134469,2.1,154,0,0,4,0,50,0
5/17/2021,Making the Earth happier is as simple as making glass packaging your first choice! 🌎#EarthDay 2021-04-19-238a118ec142de22c0e7904b53593f24,0,3,0,0,0,0,0,0,0,0
5/17/2021,Our new innovative bottles are great keepsakes for your craft beer bottle collection. Ever thought  2021-05-14-69995c0f7e36c37123450f491809a1f1,0,14,0,0,0,0,0,0,0,7
5/17/2021,Reserve Your Spot Now 2021-05-14-2a6b97d65efd1648b4de6788b7ecf486,83.37,25554,3.26,41,0.0006,5.56,0,0,4,0
5/17/2021,Reserve Your Spot Now 2021-05-14-94a23800616732b28b8039945195ed8c,81.35,44928,1.81,26,0.0003,6.26,0,0,1,0
5/17/2021,Reserve Your Spot Now 2021-05-14-b4a29471a2c22c82d1ac1018cae8b3ca,79.76,22832,3.49,26,0.0003,11.39,0,0,6,0
5/17/2021,Scratch all the complicated packaging options. You can be confident knowing glass is made from just 2021-05-12-30912cdc89d679ab99bb3f3af3cee1a1,505.3,188165,2.69,286,0,0,0,0,24,12107
5/17/2021,Screenshot to find out which glass bottle of beer it’s time for! #chooseglass 2021-03-05-f6369c3e4f0af8e37044640a914e4ffb,190.26,86377,2.2,452,0,0,1,0,4,6759
5/17/2021,Sustainable Packaging for Beer 2021-05-14-dedc8eb0a8c274f75b6251e09866bb60,380.66,195786,1.94,1670,0.0011,1.7,0,4,15,17957
5/17/2021,There’s no better way to take ‘unwinding’ up a notch than pairing it with a glass bottled beverage. 2021-05-10-7417d168b2110bcdd554bb2d3bb1c50a,1797.26,469151,3.83,3002,0,1797.26,0,0,62,233520
5/17/2021,"This #AmericanCraftBeerWeek, nothing hits the spot like treating yourself to the fresh taste of loc 2021-05-12-8c8585965fcc073f9e2685b204f5689a",0,2,0,1,0,0,0,0,0,0
5/17/2021,"Through and through, glass has always been a packaging option you can depend on. #chooseglass 2021-03-05-6a675af1d959d7b7cabb3730de447bc7",1143.31,478826,2.39,877,0,1143.31,2,2,74,27215
5/17/2021,What are some of the fresh ways you’ve repurposed glass? #chooseglass 2021-05-14-65375c8b428d0b020f3f2cd98939d48f,0,2,0,1,0,0,0,0,1,0
5/17/2021,What are some of the fresh ways you’ve repurposed glass? #chooseglass 2021-05-14-d35475d8a1c8fb67a928a05836db5053,0.01,1,10,0,0,0,0,0,0,0
5/17/2021,When all you can think about is that post-mow bottle of beer.  🍻 #chooseglass 2021-05-14-bb6fa50155309be80e76009f0de99aea,0,9,0,0,0,0,0,0,0,3
5/18/2021,Are you ready to join #teamglass? Help save the world one infinitely recyclable glass bottle at a t 2021-03-05-b174e7bb2aef948e27b4c004a41a7f41,164.74,80006,2.06,77,0,0,0,0,10,0
5/18/2021,Create a Story With Glass 2021-05-12-52acc14564fa8d187f6a3d33d8266e87,361.75,164081,2.2,277,0.0004,5.48,0,1,50,17049
5/18/2021,Did you know that glass bottle you’re using could've been recycled since Ancient Egypt? Maybe even  2021-05-10-85e622a9d22de333107aea55137d29fc,0,1,0,0,0,0,0,0,0,0
5/18/2021,"Glass has been around longer than Lady Liberty! If you keep recycling, your glass can live on way b 2021-05-03-2819dfd9047df158385b5cf99927b1af",483.98,240505,2.01,628,0,0,8,4,132,0
5/18/2021,"Glass has been around since Ancient Egypt! If we continue choosing and recycling glass, those same  2021-05-10-cb16bc32a98b7a07601c5de3d8a1bd1b",0.01,1,10,0,0,0,0,0,0,0
5/18/2021,Glass is the best choice when it comes to reusability and recyclability! #chooseglass 2021-05-10-0b933a80ba1e54d56070b218ac931846,0.01,2,5,0,0,0,0,0,0,1
5/18/2021,Glass is the best choice when it comes to reusability and recyclability! #chooseglass 2021-05-10-f6ce44dac068e9b82b19dadd0eb6cd10,0.01,4,2.5,0,0,0,0,0,0,3
5/18/2021,"Grab a mitt and catch your favorite bottled beverage this season!
#chooseglass 2021-04-26-3fadc84ce1db949b1a66a304022fe50e",327.26,153529,2.13,125,0,0,6,2,106,0
5/18/2021,Make an evening in feel that much more special with a glass bottled beverage toast! 🎥 🍻 #chooseglas 2021-05-14-f43ae253d5c3e015e581ab5fba244423,0,1,0,1,0,0,0,0,1,0
5/18/2021,Making the Earth happier is as simple as making glass packaging your first choice! 🌎#EarthDay 2021-04-19-238a118ec142de22c0e7904b53593f24,0,4,0,0,0,0,0,0,0,0
5/18/2021,Our new innovative bottles are great keepsakes for your craft beer bottle collection. Ever thought  2021-05-14-69995c0f7e36c37123450f491809a1f1,0.04,19,2.11,0,0,0,0,0,0,6
5/18/2021,Reserve Your Spot Now 2021-05-14-2a6b97d65efd1648b4de6788b7ecf486,93.44,32503,2.87,23,0.0002,11.68,1,0,4,0
5/18/2021,Reserve Your Spot Now 2021-05-14-94a23800616732b28b8039945195ed8c,90.73,44344,2.05,34,0.0003,6.98,0,0,0,0
5/18/2021,Reserve Your Spot Now 2021-05-14-b4a29471a2c22c82d1ac1018cae8b3ca,90.58,25041,3.62,25,0.0004,8.23,0,0,5,0
5/18/2021,Scratch all the complicated packaging options. You can be confident knowing glass is made from just 2021-05-12-30912cdc89d679ab99bb3f3af3cee1a1,561.87,204414,2.75,178,0,561.87,0,0,48,15032
5/18/2021,Screenshot to find out which glass bottle of beer it’s time for! #chooseglass 2021-03-05-f6369c3e4f0af8e37044640a914e4ffb,127.72,56671,2.25,258,0,0,1,1,14,4356
5/18/2021,Sustainable Packaging for Beer 2021-05-14-dedc8eb0a8c274f75b6251e09866bb60,303.03,147070,2.06,1514,0.0012,1.75,0,3,15,15751
5/18/2021,The results are in. Glass bottles are predicted to be be the #1 pick this season! 🍻 🏈 #chooseglass 2021-05-03-5ed3372cd63a1ce2d2acba25e0fd1110,0,1,0,1,0,0,0,0,1,0
5/18/2021,There’s no better way to take ‘unwinding’ up a notch than pairing it with a glass bottled beverage. 2021-05-10-7417d168b2110bcdd554bb2d3bb1c50a,1875.28,465798,4.03,3072,0,0,4,4,82,232639
5/18/2021,"Through and through, glass has always been a packaging option you can depend on. #chooseglass 2021-03-05-6a675af1d959d7b7cabb3730de447bc7",1252.22,507839,2.47,759,0,1252.22,6,3,169,29591
5/18/2021,What are some of the fresh ways you’ve repurposed glass? #chooseglass 2021-05-14-65375c8b428d0b020f3f2cd98939d48f,0.01,3,3.33,0,0,0,0,0,1,0
